tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id 
2023-06-03,P031,Fırın,Elektronik,706.72,8,5653.76,5913
2023-11-17,P020,Klima,Ev Aletleri,1356.82,11,14925.02,6533
2024-10-29,P089,Mouse,Elektronik,572.2,11,6294.200000000001,9008
2023-08-27,P061,Fırın,Ev Aletleri,990.67,19,18822.73,2782
2023-05-04,P071,Çanta,Elektronik,762.71,9,6864.39,3501
2024-06-26,P013,Çanta,Ev Aletleri,893.52,16,14296.32,4132
2023-10-12,P015,Kulaklık,Kırtasiye,1029.52,12,12354.24,4272
2023-08-22,P031,Mouse,Giyim,1390.71,5,6953.55,7455
2024-02-16,P052,Mouse,Elektronik,860.08,7,6020.56,4281
2023-05-14,P021,Bilgisayar,Elektronik,975.35,13,12679.55,8002
2023-04-10,P034,Defter,Elektronik,1299.67,15,19495.050000000003,2520
2022-12-31,P060,Fırın,Giyim,1032.39,12,12388.68,5665
2023-05-29,P040,Telefon,Mutfak Ürünleri,1020.46,8,8163.68,6915
2023-10-03,P075,Su Şişesi,Elektronik,499.02,2,998.04,9605
2024-09-10,P043,Mouse,Elektronik,22.96,1,22.96,1229
2023-06-14,P006,Klima,Giyim,1289.4,1,1289.4,4973
2023-07-03,P060,Kulaklık,Mutfak Ürünleri,188.31,10,1883.1,7377
2023-09-29,P069,Defter,Kırtasiye,1499.63,11,16495.93,2663
2023-01-23,P083,Kulaklık,Elektronik,713.33,17,12126.61,9756
2023-05-17,P020,Defter,Kırtasiye,83.89,14,1174.46,4820
2024-03-19,P014,Kulaklık,Ev Aletleri,781.39,12,9376.68,7413
2024-01-08,P031,Çanta,Elektronik,1496.69,10,14966.9,3201
2023-02-16,P066,Bilgisayar,Giyim,432.23,18,7780.14,2108
2022-11-07,P099,Su Şişesi,Kırtasiye,210.59,11,2316.49,4844
2023-11-19,P016,Mouse,Elektronik,1144.93,17,19463.81,1191
2024-08-11,P045,Kalem,Mutfak Ürünleri,167.62,16,2681.92,8363
2023-06-24,P096,Kulaklık,Mutfak Ürünleri,1177.81,1,1177.81,4700
2023-05-25,P011,Klima,Mutfak Ürünleri,1048.04,6,6288.24,9187
2023-01-11,P088,Mouse,Ev Aletleri,185.32,13,2409.16,4273
2023-12-09,P045,Fırın,Kırtasiye,386.78,2,773.56,3891
2024-09-21,P002,Fırın,Ev Aletleri,427.57,6,2565.42,8978
2024-08-31,P087,Su Şişesi,Kozmetik,1492.98,4,5971.92,3945
2023-09-28,P016,Su Şişesi,Kozmetik,1021.68,15,15325.2,4141
2024-09-28,P082,Mouse,Kozmetik,325.37,4,1301.48,9739
2023-10-30,P031,Kulaklık,Giyim,419.75,2,839.5,4378
2024-03-05,P061,Fırın,Kozmetik,1474.79,11,16222.69,6321
2023-10-24,P077,Telefon,Elektronik,1148.6,11,12634.6,2027
2024-04-21,P057,Kalem,Kırtasiye,200.71,14,2809.94,7245
2022-12-21,P014,Telefon,Elektronik,78.78,6,472.68,8123
2023-05-26,P068,Su Şişesi,Mutfak Ürünleri,286.67,13,3726.71,3674
2024-05-27,P073,Fırın,Elektronik,449.8,17,7646.6,2424
2024-04-02,P035,Telefon,Ev Aletleri,774.89,4,3099.56,3453
2023-11-19,P013,Kalem,Kırtasiye,1061.41,18,19105.38,6409
2024-01-07,P087,Su Şişesi,Mutfak Ürünleri,119.89,7,839.23,8739
2023-11-29,P067,Çanta,Elektronik,457.01,15,6855.15,4179
2024-09-23,P083,Çanta,Elektronik,470.43,3,1411.29,8619
2024-03-24,P010,Su Şişesi,Giyim,934.98,5,4674.9,1502
2023-05-15,P084,Mouse,Kırtasiye,233.27,16,3732.32,3481
2023-09-13,P058,Çanta,Giyim,769.73,10,7697.3,5802
2023-09-30,P082,Kalem,Mutfak Ürünleri,686.03,5,3430.15,2372
2023-09-16,P078,Telefon,Kozmetik,1016.32,1,1016.32,1894
2024-09-02,P042,Kulaklık,Giyim,1132.22,4,4528.88,4843
2024-07-07,P031,Telefon,Giyim,936.94,5,4684.700000000001,3040
2023-01-26,P053,Klima,Elektronik,603.77,10,6037.7,5961
2024-09-24,P065,Defter,Mutfak Ürünleri,190.93,16,3054.88,5389
2023-12-14,P029,Mouse,Mutfak Ürünleri,1291.61,5,6458.049999999999,2160
2024-06-02,P002,Kulaklık,Giyim,1300.36,1,1300.36,9988
2023-09-23,P004,Kalem,Mutfak Ürünleri,702.02,5,3510.1,4975
2023-12-21,P085,Defter,Elektronik,367.04,11,4037.44,4560
2024-07-25,P031,Klima,Ev Aletleri,778.64,2,1557.28,3027
2023-07-08,P061,Fırın,Mutfak Ürünleri,958.95,12,11507.4,8804
2024-04-10,P028,Telefon,Mutfak Ürünleri,909.55,11,10005.05,3898
2023-12-17,P071,Kalem,Giyim,441.05,5,2205.25,9038
2023-06-20,P074,Fırın,Mutfak Ürünleri,1237.67,1,1237.67,8827
2024-09-02,P008,Telefon,Kırtasiye,1168.62,11,12854.82,3584
2023-05-07,P027,Kulaklık,Kırtasiye,306.73,19,5827.870000000001,3545
2024-04-27,P087,Fırın,Kırtasiye,784.64,6,4707.84,2532
2023-10-09,P050,Mouse,Kırtasiye,979.9,11,10778.9,1894
2023-12-30,P078,Kalem,Mutfak Ürünleri,1298.1,13,16875.3,6524
2024-06-08,P082,Mouse,Mutfak Ürünleri,1176.16,5,5880.8,3205
2024-06-06,P022,Defter,Mutfak Ürünleri,993.36,1,993.36,5952
2024-06-07,P047,Fırın,Ev Aletleri,1231.28,10,12312.8,3362
2024-06-08,P019,Bilgisayar,Elektronik,442.09,18,7957.62,4225
2024-04-08,P004,Çanta,Mutfak Ürünleri,861.49,3,2584.4700000000003,2134
2024-03-31,P012,Fırın,Ev Aletleri,872.16,10,8721.6,5990
2024-06-22,P009,Fırın,Elektronik,1046.46,17,17789.82,9134
2023-08-23,P041,Telefon,Mutfak Ürünleri,1153.37,3,3460.11,4991
2023-07-18,P095,Telefon,Giyim,5.14,14,71.96,7219
2023-06-13,P047,Telefon,Giyim,1297.39,4,5189.56,7125
2022-12-01,P010,Kalem,Mutfak Ürünleri,1321.97,3,3965.91,9755
2022-12-05,P018,Su Şişesi,Mutfak Ürünleri,1195.09,11,13145.99,2622
2023-07-04,P045,Klima,Giyim,416.81,6,2500.86,9008
2023-08-14,P083,Klima,Kozmetik,896.97,14,12557.58,2394
2024-03-17,P071,Fırın,Elektronik,263.77,19,5011.629999999999,8899
2024-03-01,P035,Klima,Ev Aletleri,529.83,7,3708.81,4322
2023-06-17,P001,Çanta,Kırtasiye,844.86,6,5069.16,4404
2023-03-12,P098,Defter,Kırtasiye,1106.45,4,4425.8,9603
2024-06-22,P084,Klima,Kozmetik,655.8,17,11148.6,9830
2023-04-20,P022,Mouse,Mutfak Ürünleri,504.76,6,3028.56,6553
2023-02-16,P046,Kalem,Kozmetik,676.27,8,5410.16,1681
2024-02-01,P038,Mouse,Giyim,1282.33,10,12823.3,9469
2022-11-22,P015,Fırın,Ev Aletleri,514.92,8,4119.36,9319
2024-05-19,P095,Telefon,Ev Aletleri,484.78,1,484.78,9325
2022-11-19,P097,Klima,Mutfak Ürünleri,1364.94,17,23203.98,9869
2023-06-15,P080,Fırın,Kozmetik,1437.5,6,8625.0,3594
2024-06-25,P039,Fırın,Giyim,1246.14,4,4984.56,8632
2023-11-06,P004,Telefon,Ev Aletleri,732.04,3,2196.12,6715
2023-09-11,P065,Kulaklık,Kozmetik,167.36,12,2008.32,7479
2023-02-08,P007,Fırın,Kırtasiye,1099.4,15,16491.0,3872
2023-08-17,P035,Çanta,Giyim,1258.83,6,7552.98,8489
2023-01-01,P009,Kalem,Ev Aletleri,731.07,19,13890.330000000002,5413
2024-10-11,P018,Kalem,Kırtasiye,563.03,19,10697.57,8891
2023-02-19,P012,Kalem,Giyim,1101.25,2,2202.5,3604
2024-03-31,P096,Çanta,Giyim,610.02,7,4270.139999999999,3140
2022-11-20,P022,Bilgisayar,Kırtasiye,579.17,6,3475.0199999999995,8716
2023-07-20,P032,Kulaklık,Elektronik,305.41,5,1527.0500000000002,2510
2024-10-27,P081,Klima,Ev Aletleri,1478.55,19,28092.45,3292
2023-03-21,P026,Çanta,Giyim,81.08,6,486.48,3214
2023-04-20,P005,Bilgisayar,Kırtasiye,1357.18,1,1357.18,4525
2023-06-20,P046,Telefon,Ev Aletleri,1335.92,9,12023.28,1237
2024-06-20,P071,Su Şişesi,Kırtasiye,395.1,9,3555.9,3056
2023-09-21,P055,Bilgisayar,Ev Aletleri,283.12,12,3397.44,3157
2023-02-02,P021,Kulaklık,Giyim,51.46,15,771.9,5360
2024-05-03,P037,Mouse,Mutfak Ürünleri,467.46,11,5142.06,5756
2024-07-07,P065,Telefon,Mutfak Ürünleri,1099.12,11,12090.32,8333
2023-04-09,P027,Kalem,Mutfak Ürünleri,431.36,12,5176.32,8268
2022-11-26,P027,Telefon,Kırtasiye,775.85,19,14741.15,3696
2023-07-20,P094,Bilgisayar,Kırtasiye,1053.36,12,12640.32,9255
2024-11-03,P091,Çanta,Mutfak Ürünleri,751.54,11,8266.939999999999,4211
2023-04-15,P052,Çanta,Kozmetik,525.56,19,9985.64,5406
2024-08-10,P007,Mouse,Ev Aletleri,199.46,13,2592.98,6275
2024-09-25,P094,Telefon,Giyim,301.89,19,5735.91,9163
2024-07-03,P035,Klima,Mutfak Ürünleri,261.28,6,1567.6799999999998,6450
2024-09-26,P069,Fırın,Kırtasiye,689.31,10,6893.099999999999,4379
2023-10-29,P029,Mouse,Elektronik,1316.46,12,15797.52,6257
2024-05-04,P027,Klima,Mutfak Ürünleri,334.07,3,1002.21,4799
2023-03-06,P017,Su Şişesi,Mutfak Ürünleri,1067.28,11,11740.08,3272
2024-03-04,P100,Telefon,Elektronik,303.67,6,1822.02,5619
2024-10-09,P022,Çanta,Elektronik,643.07,9,5787.63,2378
2023-03-24,P078,Kulaklık,Mutfak Ürünleri,645.14,11,7096.54,1956
2024-01-20,P043,Fırın,Giyim,175.31,14,2454.34,5793
2023-08-25,P066,Kulaklık,Mutfak Ürünleri,421.99,8,3375.92,5635
2023-08-14,P033,Bilgisayar,Kozmetik,725.9,16,11614.4,1018
2023-04-16,P002,Kulaklık,Giyim,982.97,9,8846.73,1745
2023-05-05,P053,Kalem,Giyim,187.14,19,3555.66,1726
2024-06-12,P060,Kulaklık,Mutfak Ürünleri,1011.62,3,3034.86,6477
2024-09-25,P019,Kulaklık,Mutfak Ürünleri,1109.42,8,8875.36,3560
2023-04-21,P032,Klima,Elektronik,897.87,13,11672.31,2653
2024-03-04,P025,Defter,Mutfak Ürünleri,1306.61,14,18292.54,8651
2024-03-29,P024,Kalem,Mutfak Ürünleri,1330.7,1,1330.7,3879
2023-10-04,P073,Klima,Giyim,1011.2,19,19212.8,4365
2024-06-24,P031,Kalem,Giyim,1299.59,12,15595.079999999998,4028
2023-11-28,P067,Fırın,Ev Aletleri,665.92,5,3329.6,5333
2024-10-28,P074,Klima,Ev Aletleri,333.71,1,333.71,5944
2024-04-23,P096,Fırın,Kırtasiye,1476.72,8,11813.76,6196
2022-11-06,P050,Kalem,Giyim,422.06,18,7597.08,7762
2023-01-23,P029,Defter,Elektronik,281.41,13,3658.33,6701
2023-03-04,P042,Kalem,Giyim,971.26,11,10683.86,2238
2022-12-27,P047,Kulaklık,Elektronik,920.0,14,12880.0,8952
2024-07-16,P065,Çanta,Elektronik,691.74,19,13143.06,8416
2023-10-04,P047,Telefon,Ev Aletleri,548.57,19,10422.830000000002,2731
2022-12-13,P044,Kulaklık,Elektronik,620.89,4,2483.56,8766
2024-05-14,P061,Çanta,Mutfak Ürünleri,649.65,2,1299.3,9686
2023-09-16,P022,Telefon,Giyim,1355.01,19,25745.19,9556
2022-11-11,P071,Mouse,Giyim,546.26,6,3277.56,8812
2023-05-26,P043,Klima,Giyim,1498.88,15,22483.2,2737
2024-01-01,P087,Klima,Ev Aletleri,974.62,11,10720.82,4042
2022-12-31,P015,Fırın,Kozmetik,86.75,3,260.25,9577
2023-02-15,P079,Klima,Ev Aletleri,119.96,12,1439.52,1993
2023-07-25,P020,Defter,Ev Aletleri,1014.23,15,15213.45,7567
2022-11-08,P031,Telefon,Mutfak Ürünleri,611.23,19,11613.37,9452
2023-10-27,P034,Kulaklık,Mutfak Ürünleri,615.81,19,11700.39,9714
2024-02-03,P034,Klima,Elektronik,331.18,5,1655.9,6539
2023-12-08,P061,Su Şişesi,Elektronik,243.69,13,3167.97,1231
2024-04-27,P086,Mouse,Giyim,506.57,14,7091.98,7717
2023-09-25,P030,Telefon,Ev Aletleri,765.23,12,9182.76,3968
2023-04-17,P100,Defter,Kırtasiye,710.54,1,710.54,2497
2024-11-02,P092,Kulaklık,Ev Aletleri,1150.85,17,19564.45,2510
2024-06-20,P042,Klima,Giyim,118.83,16,1901.28,5575
2023-05-27,P081,Defter,Ev Aletleri,902.94,1,902.94,6870
2024-02-13,P004,Mouse,Kozmetik,232.3,1,232.3,3863
2024-04-27,P048,Kulaklık,Giyim,1445.63,12,17347.56,3726
2023-02-05,P033,Çanta,Kozmetik,129.37,16,2069.92,1828
2024-09-17,P027,Telefon,Mutfak Ürünleri,720.37,16,11525.92,7163
2024-04-27,P013,Su Şişesi,Kozmetik,600.17,5,3000.85,8655
2024-06-16,P005,Bilgisayar,Kırtasiye,90.66,4,362.64,1470
2024-01-26,P080,Su Şişesi,Kırtasiye,256.89,18,4624.02,2481
2023-07-30,P030,Klima,Ev Aletleri,1289.07,4,5156.28,9146
2024-05-24,P006,Defter,Kozmetik,1072.26,8,8578.08,7265
2023-01-06,P072,Çanta,Mutfak Ürünleri,227.32,3,681.96,6382
2023-06-12,P019,Su Şişesi,Ev Aletleri,459.38,17,7809.46,3210
2023-01-03,P067,Mouse,Kozmetik,1162.98,15,17444.7,1121
2024-06-06,P025,Çanta,Kozmetik,1483.52,5,7417.6,7115
2024-05-16,P084,Bilgisayar,Kırtasiye,121.84,7,852.88,6119
2023-11-22,P052,Kulaklık,Mutfak Ürünleri,915.06,6,5490.36,6522
2024-07-11,P014,Defter,Mutfak Ürünleri,530.92,1,530.92,3700
2024-10-04,P068,Telefon,Ev Aletleri,1060.56,5,5302.799999999999,5825
2024-08-18,P047,Kulaklık,Ev Aletleri,52.03,2,104.06,3791
2024-09-26,P021,Su Şişesi,Kırtasiye,695.29,7,4867.03,2392
2023-05-25,P009,Kalem,Giyim,414.34,16,6629.44,5013
2024-09-02,P063,Su Şişesi,Kırtasiye,1351.41,8,10811.28,7767
2022-11-19,P042,Kulaklık,Giyim,264.11,8,2112.88,6743
2024-02-15,P082,Su Şişesi,Kozmetik,349.51,16,5592.16,4424
2023-12-29,P061,Defter,Kırtasiye,852.59,16,13641.44,5747
2022-12-10,P096,Su Şişesi,Kozmetik,120.55,17,2049.35,9287
2024-07-23,P071,Telefon,Elektronik,483.9,17,8226.3,8939
2024-05-21,P044,Çanta,Ev Aletleri,24.54,14,343.56,1858
2024-08-02,P039,Telefon,Mutfak Ürünleri,1386.84,11,15255.24,3619
2024-03-14,P031,Klima,Elektronik,353.66,6,2121.96,5219
2022-11-26,P061,Telefon,Mutfak Ürünleri,121.72,14,1704.08,7490
2023-06-15,P020,Kulaklık,Ev Aletleri,981.11,4,3924.44,9447
2024-06-06,P018,Kalem,Ev Aletleri,176.84,5,884.2,5284
2023-06-12,P085,Kulaklık,Ev Aletleri,1275.01,10,12750.1,1985
2023-06-20,P025,Çanta,Giyim,1148.96,12,13787.52,9389
2023-09-10,P084,Defter,Ev Aletleri,1211.38,4,4845.52,3489
2024-04-11,P052,Klima,Kırtasiye,1476.13,3,4428.39,9358
2024-05-06,P032,Su Şişesi,Giyim,419.12,8,3352.96,4656
2024-06-05,P050,Klima,Giyim,673.82,18,12128.76,6036
2024-10-02,P055,Klima,Elektronik,854.93,15,12823.95,4798
2024-09-07,P034,Fırın,Giyim,615.02,17,10455.34,9423
2023-01-02,P074,Kulaklık,Kırtasiye,1079.8,2,2159.6,7395
2024-09-07,P090,Mouse,Elektronik,478.83,7,3351.81,5674
2024-07-21,P062,Kulaklık,Ev Aletleri,1021.77,6,6130.62,6221
2023-04-12,P088,Telefon,Kırtasiye,1374.19,3,4122.57,4661
2024-10-23,P045,Mouse,Elektronik,1024.54,16,16392.64,5359
2024-07-05,P068,Bilgisayar,Giyim,72.18,12,866.1600000000001,3598
2024-05-22,P076,Kalem,Elektronik,577.49,13,7507.37,5071
2023-03-20,P097,Klima,Kırtasiye,1000.18,17,17003.059999999998,2003
2023-12-07,P043,Klima,Kozmetik,232.17,19,4411.23,1356
2023-01-26,P003,Çanta,Giyim,882.75,10,8827.5,8014
2023-07-24,P086,Klima,Elektronik,315.72,9,2841.4800000000005,3125
2023-03-03,P041,Su Şişesi,Mutfak Ürünleri,1196.5,5,5982.5,5616
2024-04-05,P038,Kalem,Kırtasiye,409.96,1,409.96,6498
2024-06-13,P027,Çanta,Ev Aletleri,370.0,9,3330.0,5162
2023-05-17,P030,Mouse,Mutfak Ürünleri,1026.37,4,4105.48,9754
2022-12-12,P033,Kalem,Kozmetik,93.1,5,465.5,1817
2024-02-23,P079,Telefon,Giyim,327.42,5,1637.1,2221
2024-01-15,P051,Telefon,Giyim,176.69,17,3003.73,5125
2023-12-25,P097,Defter,Ev Aletleri,743.16,3,2229.48,6669
2023-02-21,P065,Kalem,Kozmetik,442.37,17,7520.29,1823
2023-05-18,P098,Defter,Elektronik,1279.64,7,8957.480000000001,3884
2023-05-29,P031,Su Şişesi,Elektronik,1024.04,1,1024.04,9127
2024-08-28,P068,Telefon,Mutfak Ürünleri,962.27,17,16358.59,6843
2022-11-08,P035,Çanta,Kozmetik,1259.71,3,3779.13,3547
2023-02-16,P087,Mouse,Elektronik,746.87,10,7468.7,3129
2024-04-10,P059,Kalem,Mutfak Ürünleri,702.65,15,10539.75,4748
2022-12-14,P036,Kulaklık,Giyim,1314.57,18,23662.26,6661
2024-03-17,P001,Çanta,Kozmetik,1468.31,3,4404.93,1091
2024-08-03,P004,Bilgisayar,Kozmetik,506.04,11,5566.4400000000005,9716
2024-01-11,P048,Kalem,Elektronik,836.8,4,3347.2,5488
2022-12-08,P047,Çanta,Ev Aletleri,437.62,4,1750.48,5528
2023-09-03,P092,Klima,Mutfak Ürünleri,570.35,15,8555.25,6323
2024-09-10,P065,Mouse,Mutfak Ürünleri,457.4,1,457.4,8232
2024-01-13,P088,Su Şişesi,Elektronik,161.69,13,2101.97,2747
2024-02-06,P006,Defter,Giyim,325.57,13,4232.41,6274
2024-08-20,P027,Çanta,Giyim,575.88,15,8638.2,9835
2023-12-20,P076,Fırın,Elektronik,606.35,3,1819.05,5111
2024-10-20,P049,Klima,Kırtasiye,641.19,4,2564.76,8865
2024-09-18,P054,Kalem,Ev Aletleri,912.04,13,11856.52,2992
2023-07-03,P014,Klima,Giyim,1086.56,17,18471.52,4880
2023-09-08,P021,Defter,Kozmetik,853.87,17,14515.79,3047
2024-01-01,P043,Kalem,Ev Aletleri,1042.32,11,11465.52,7258
2024-11-05,P083,Kalem,Mutfak Ürünleri,831.45,15,12471.75,9201
2023-01-06,P013,Telefon,Mutfak Ürünleri,985.39,9,8868.51,3802
2024-07-13,P093,Kulaklık,Kırtasiye,1165.1,8,9320.8,1938
2023-10-31,P009,Mouse,Kozmetik,1386.61,18,24958.98,2525
2024-05-30,P073,Kulaklık,Kırtasiye,63.24,3,189.72,8894
2024-05-09,P020,Bilgisayar,Kozmetik,771.35,19,14655.65,6380
2023-06-20,P024,Defter,Kozmetik,710.34,14,9944.76,2289
2023-12-11,P010,Telefon,Kırtasiye,615.85,15,9237.75,1387
2022-11-19,P050,Su Şişesi,Elektronik,67.24,11,739.64,4975
2023-03-19,P047,Klima,Giyim,780.78,10,7807.799999999999,9072
2024-01-01,P095,Su Şişesi,Kırtasiye,229.94,17,3908.98,8851
2023-09-14,P051,Mouse,Kozmetik,1368.19,16,21891.04,5695
2023-10-15,P044,Kalem,Kozmetik,1496.85,19,28440.15,1966
2024-07-21,P052,Bilgisayar,Elektronik,903.31,14,12646.34,1881
2024-04-07,P086,Telefon,Kırtasiye,1213.98,15,18209.7,3013
2024-07-03,P038,Mouse,Kozmetik,1439.42,15,21591.300000000003,8876
2023-04-22,P001,Telefon,Kırtasiye,770.88,6,4625.28,2456
2023-01-28,P026,Telefon,Giyim,713.36,15,10700.4,7355
2023-05-20,P025,Çanta,Giyim,287.01,13,3731.13,7424
2023-05-31,P089,Çanta,Kozmetik,583.01,14,8162.139999999999,5762
2023-10-18,P085,Su Şişesi,Mutfak Ürünleri,332.02,13,4316.26,7556
2023-09-28,P095,Mouse,Kırtasiye,746.65,14,10453.1,9007
2023-10-31,P077,Çanta,Giyim,1049.85,6,6299.099999999999,3434
2024-06-20,P021,Mouse,Elektronik,122.6,15,1839.0,4411
2023-03-03,P023,Defter,Ev Aletleri,1122.57,18,20206.26,6105
2023-08-14,P057,Su Şişesi,Mutfak Ürünleri,1037.91,6,6227.460000000001,4932
2024-06-12,P062,Telefon,Giyim,935.95,16,14975.2,5092
2023-07-11,P053,Kulaklık,Giyim,1485.13,16,23762.08,2071
2024-08-11,P014,Defter,Elektronik,260.86,13,3391.1800000000003,8708
2023-10-26,P039,Su Şişesi,Kırtasiye,122.64,15,1839.6,6503
2024-03-13,P027,Su Şişesi,Mutfak Ürünleri,413.68,16,6618.88,3214
2024-10-07,P076,Klima,Kozmetik,702.04,1,702.04,3697
2024-07-27,P040,Kalem,Mutfak Ürünleri,1420.65,10,14206.5,9566
2024-03-10,P014,Fırın,Mutfak Ürünleri,118.31,11,1301.41,7326
2023-05-12,P004,Kulaklık,Mutfak Ürünleri,1037.01,2,2074.02,2964
2023-05-16,P076,Defter,Elektronik,23.73,18,427.14,1174
2024-08-01,P065,Telefon,Kırtasiye,854.81,6,5128.86,4478
2024-08-19,P031,Fırın,Elektronik,1100.19,13,14302.47,1983
2023-09-17,P095,Defter,Kozmetik,309.14,15,4637.099999999999,7460
2024-03-12,P001,Klima,Elektronik,839.08,12,10068.96,8143
2023-04-11,P056,Klima,Kozmetik,1237.13,15,18556.95,4035
2023-10-18,P071,Kulaklık,Elektronik,1360.64,2,2721.28,1407
2023-10-29,P076,Defter,Ev Aletleri,1280.7,18,23052.6,5162
2024-06-19,P035,Fırın,Ev Aletleri,668.73,10,6687.3,7759
2024-05-24,P013,Klima,Ev Aletleri,1395.44,5,6977.200000000001,5285
2024-09-08,P002,Defter,Kırtasiye,1249.11,17,21234.87,7687
2023-05-20,P079,Çanta,Elektronik,517.95,6,3107.7000000000003,2431
2024-09-23,P013,Su Şişesi,Ev Aletleri,983.91,2,1967.82,4535
2023-10-30,P008,Klima,Elektronik,484.32,10,4843.2,1375
2022-12-03,P060,Çanta,Elektronik,444.86,9,4003.74,9412
2023-06-09,P063,Kulaklık,Elektronik,1041.74,2,2083.48,2777
2024-07-25,P098,Çanta,Ev Aletleri,760.7,17,12931.9,2542
2024-04-08,P098,Telefon,Mutfak Ürünleri,1026.63,11,11292.93,7779
2024-03-18,P072,Kulaklık,Kırtasiye,398.71,3,1196.13,5580
2024-01-31,P039,Kulaklık,Giyim,54.52,15,817.8000000000001,4281
2023-03-30,P038,Fırın,Giyim,1173.24,1,1173.24,4914
2023-04-16,P074,Klima,Kozmetik,692.76,12,8313.119999999999,7380
2024-09-21,P088,Defter,Kırtasiye,1122.31,19,21323.89,3092
2024-05-15,P040,Defter,Mutfak Ürünleri,1105.54,4,4422.16,7920
2024-07-12,P073,Su Şişesi,Mutfak Ürünleri,1380.49,7,9663.43,6400
2024-05-07,P074,Mouse,Ev Aletleri,254.3,16,4068.8,6923
2024-03-06,P027,Mouse,Ev Aletleri,172.93,15,2593.9500000000003,5126
2023-07-26,P013,Klima,Kırtasiye,267.08,4,1068.32,3848
2024-04-02,P090,Kulaklık,Kozmetik,981.7,10,9817.0,5698
2023-08-13,P063,Kalem,Kırtasiye,1251.66,19,23781.54,9384
2023-12-10,P031,Fırın,Elektronik,896.51,4,3586.04,7385
2023-01-11,P075,Telefon,Giyim,706.65,9,6359.849999999999,7681
2023-09-03,P034,Bilgisayar,Kozmetik,628.98,3,1886.94,4622
2024-05-28,P030,Defter,Mutfak Ürünleri,917.28,16,14676.48,9659
2023-06-29,P068,Telefon,Giyim,430.65,4,1722.6,7243
2024-06-20,P057,Defter,Mutfak Ürünleri,257.09,4,1028.36,9957
2023-12-13,P041,Kalem,Kırtasiye,288.27,2,576.54,5912
2023-12-18,P033,Fırın,Ev Aletleri,438.11,3,1314.33,2480
2024-06-11,P021,Mouse,Ev Aletleri,1036.77,7,7257.389999999999,2643
2024-01-02,P036,Defter,Elektronik,623.17,5,3115.85,7174
2023-11-19,P023,Mouse,Ev Aletleri,1373.51,18,24723.18,1210
2024-06-09,P063,Telefon,Ev Aletleri,1185.16,5,5925.8,3701
2024-03-26,P092,Kalem,Elektronik,759.99,7,5319.93,6473
2024-10-02,P019,Kalem,Kozmetik,1419.87,3,4259.61,4105
2024-04-20,P068,Kalem,Giyim,904.02,12,10848.24,7780
2024-10-13,P035,Fırın,Mutfak Ürünleri,848.19,7,5937.33,4855
2024-06-11,P023,Kulaklık,Mutfak Ürünleri,244.76,19,4650.44,2430
2024-07-24,P082,Fırın,Kırtasiye,92.82,5,464.1,5663
2023-05-01,P069,Mouse,Mutfak Ürünleri,368.12,6,2208.7200000000003,3043
2024-07-12,P057,Defter,Elektronik,827.01,3,2481.03,2997
2023-08-06,P030,Fırın,Kozmetik,1387.41,18,24973.38,9526
2024-01-08,P055,Mouse,Kırtasiye,952.35,13,12380.55,8217
2024-09-18,P047,Mouse,Mutfak Ürünleri,515.33,6,3091.9800000000005,8831
2024-07-24,P064,Su Şişesi,Kozmetik,268.21,7,1877.47,4924
2023-11-09,P068,Su Şişesi,Ev Aletleri,1287.53,11,14162.83,6568
2023-09-12,P087,Klima,Elektronik,1110.76,11,12218.36,9633
2023-12-16,P062,Fırın,Kozmetik,1213.38,16,19414.08,3568
2023-09-21,P090,Telefon,Elektronik,685.9,17,11660.3,5193
2024-02-07,P057,Telefon,Ev Aletleri,354.92,2,709.84,1675
2024-10-30,P066,Mouse,Elektronik,94.93,19,1803.67,3453
2023-06-29,P035,Mouse,Ev Aletleri,930.35,11,10233.85,5863
2024-08-31,P012,Kalem,Giyim,573.99,13,7461.87,9332
2023-12-22,P061,Telefon,Kırtasiye,994.96,12,11939.52,2777
2023-11-01,P042,Klima,Ev Aletleri,711.47,12,8537.64,8739
2023-12-07,P052,Fırın,Kırtasiye,1138.98,7,7972.860000000001,6076
2023-08-06,P093,Su Şişesi,Ev Aletleri,1419.13,12,17029.56,1987
2023-12-29,P077,Su Şişesi,Giyim,1027.05,19,19513.95,9473
2023-12-15,P027,Mouse,Mutfak Ürünleri,1075.78,13,13985.14,3707
2023-09-05,P044,Defter,Ev Aletleri,867.52,6,5205.12,1983
2023-01-24,P025,Telefon,Kırtasiye,848.65,12,10183.8,3884
2024-02-18,P038,Bilgisayar,Giyim,999.87,19,18997.53,2834
2022-12-22,P047,Su Şişesi,Kozmetik,144.14,15,2162.1,9428
2023-09-16,P009,Defter,Elektronik,535.16,11,5886.759999999999,5471
2023-03-21,P062,Bilgisayar,Elektronik,1442.96,17,24530.32,3138
2023-06-06,P088,Telefon,Elektronik,1392.31,19,26453.89,1070
2023-04-17,P047,Fırın,Mutfak Ürünleri,860.36,7,6022.52,9543
2023-01-05,P043,Klima,Elektronik,283.54,13,3686.02,3797
2023-03-15,P071,Bilgisayar,Ev Aletleri,568.49,7,3979.43,3335
2024-01-12,P087,Su Şişesi,Kozmetik,1062.71,13,13815.23,2943
2023-07-03,P086,Klima,Elektronik,1403.15,4,5612.6,1215
